	gene	myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	human.homolog	ciona.name
941	KY21:KY21.Chr11.276	0.765	0.652756815760089	0.53	1.26360015843663	0.881	0.613	19	GAPDH	
942	KY21:KY21.Chr11.285	0.797	1.38775903993769	0.594	2.64678179254812	0.903	0.574	10	CRLS1	
943	KY21:KY21.Chr11.285	0.783	0.826052001699349	0.566	1.64520769179037	0.843	0.581	24	CRLS1	
944	KY21:KY21.Chr11.285	0.795	1.14236065376706	0.59	2.18711466456545	0.878	0.582	30	CRLS1	
945	KY21:KY21.Chr11.286	0.807	1.65118382523624	0.614	3.07733561055407	0.903	0.545	10	GBE1	
946	KY21:KY21.Chr11.286	0.84	0.983609245694797	0.68	1.90187619564318	0.915	0.551	24	GBE1	
947	KY21:KY21.Chr11.286	0.854	1.56694587073578	0.708	2.86757509801274	0.912	0.553	30	GBE1	
948	KY21:KY21.Chr11.293	0.716	0.96397170416576	0.432	2.26282296391925	0.751	0.506	30	RABEP1	
949	KY21:KY21.Chr11.294	0.739	0.349601045236009	0.478	0.558840943655137	1	0.965	23	H3-3B	
950	KY21:KY21.Chr11.306	0.721	0.319385661970243	0.442	1.77433971416813	0.603	0.154	23	LTK	
951	KY21:KY21.Chr11.31	0.713	0.499920812287779	0.426	1.63128157705357	0.637	0.223	6	METTL24	
952	KY21:KY21.Chr11.31	0.727	0.516436300543185	0.454	1.67191919536211	0.672	0.222	7	METTL24	
953	KY21:KY21.Chr11.31	0.752	0.637307633331141	0.504	1.97276374633239	0.691	0.222	9	METTL24	
954	KY21:KY21.Chr11.31	0.848	0.731177051146205	0.696	2.15076840843738	0.888	0.227	23	METTL24	
955	KY21:KY21.Chr11.313	0.734	0.542893362252308	0.468	1.63793955173859	0.7	0.258	9	DIPK1B	
956	KY21:KY21.Chr11.313	0.797	0.723738462398407	0.594	2.05967892918024	0.809	0.256	12	DIPK1B	
957	KY21:KY21.Chr11.313	0.711	0.433708127034359	0.422	1.35467916205097	0.671	0.264	18	DIPK1B	
958	KY21:KY21.Chr11.313	0.857	0.732367466579136	0.714	2.04510481423295	0.924	0.263	23	DIPK1B	
959	KY21:KY21.Chr11.321	0.908	1.71272275838266	0.816	3.52644149127044	0.904	0.307	5	PIWIL1	
960	KY21:KY21.Chr11.321	0.742	0.629352896351191	0.484	1.43999972489239	0.753	0.317	10	PIWIL1	
961	KY21:KY21.Chr11.321	0.816	0.952143920351309	0.632	2.03669726709791	0.835	0.324	27	PIWIL1	
962	KY21:KY21.Chr11.321	0.875	1.26325821791033	0.75	2.58227601943145	0.906	0.324	30	PIWIL1	
963	KY21:KY21.Chr11.321	0.903	1.22407442521537	0.806	2.50844394545773	0.955	0.325	31	PIWIL1	
964	KY21:KY21.Chr11.329	0.748	0.898755949373718	0.496	6.01971964797679	0.507	0.018	28	SSTR2 / RXFP3	
965	KY21:KY21.Chr11.333	0.774	0.736210455291758	0.548	1.22818017772805	0.981	0.9	1	MYL12A	Myl.e
966	KY21:KY21.Chr11.335	0.803	0.811504322009952	0.606	1.28271547618224	0.981	0.857	2	NID2	
967	KY21:KY21.Chr11.335	0.798	0.735991012867913	0.596	1.16600334866626	0.984	0.857	3	NID2	
968	KY21:KY21.Chr11.335	0.727	0.379596046912196	0.454	0.609367517600465	0.994	0.858	5	NID2	
969	KY21:KY21.Chr11.335	0.828	0.886996678465468	0.656	1.39333651363677	0.991	0.861	21	NID2	
970	KY21:KY21.Chr11.335	0.77	0.584541519606063	0.54	0.928704226252315	0.996	0.861	24	NID2	
971	KY21:KY21.Chr11.335	0.713	0.922485113105326	0.426	1.44720869421568	0.918	0.863	25	NID2	
972	KY21:KY21.Chr11.335	0.755	0.507213171009895	0.51	0.808504033456102	0.986	0.862	32	NID2	
973	KY21:KY21.Chr11.335	0.82	0.820587746590017	0.64	1.29107617335921	0.993	0.862	33	NID2	
974	KY21:KY21.Chr11.335	0.883	1.07848984388116	0.766	1.68189194367997	0.992	0.863	34	NID2	
975	KY21:KY21.Chr11.349	0.771	0.639178553414292	0.542	1.38407022100366	0.854	0.538	5	NDRG1 / NDRG3	
976	KY21:KY21.Chr11.349	0.83	1.00221670502351	0.66	2.0447836143641	0.861	0.542	17	NDRG1 / NDRG3	
977	KY21:KY21.Chr11.349	0.709	0.399977166927705	0.418	0.900630492496133	0.808	0.547	28	NDRG1 / NDRG3	
978	KY21:KY21.Chr11.349	0.721	0.733393347785252	0.442	1.54217678747838	0.799	0.548	31	NDRG1 / NDRG3	
979	KY21:KY21.Chr11.349	0.826	1.37464877934384	0.652	2.65583466769054	0.845	0.548	32	NDRG1 / NDRG3	
980	KY21:KY21.Chr11.349	0.779	0.945952216298739	0.558	1.92316523414015	0.792	0.549	33	NDRG1 / NDRG3	
981	KY21:KY21.Chr11.349	0.858	0.898224047141772	0.716	1.83686739876123	0.924	0.548	34	NDRG1 / NDRG3	
982	KY21:KY21.Chr11.349	0.775	0.737217821002041	0.55	1.54722541409607	0.833	0.549	35	NDRG1 / NDRG3	
983	KY21:KY21.Chr11.351	0.742	0.380460685688767	0.484	1.83188538280753	0.634	0.136	23	DIPK1C	
984	KY21:KY21.Chr11.361	0.747	0.561421192919996	0.494	1.14263248434692	0.885	0.504	1	FUT8	
985	KY21:KY21.Chr11.361	0.713	0.407968258498205	0.426	0.841770409868975	0.904	0.516	6	FUT8	
986	KY21:KY21.Chr11.361	0.825	0.785301061043404	0.65	1.53736355345755	0.97	0.514	7	FUT8	
987	KY21:KY21.Chr11.361	0.796	0.649469170099162	0.592	1.29187999789144	0.962	0.516	9	FUT8	
988	KY21:KY21.Chr11.361	0.825	0.766466772364136	0.65	1.50110411166562	0.949	0.517	12	FUT8	
989	KY21:KY21.Chr11.361	0.732	0.491481279485232	0.464	0.997546067775284	0.907	0.522	18	FUT8	
990	KY21:KY21.Chr11.361	0.754	0.622074077436355	0.508	1.23531892227136	0.9	0.525	22	FUT8	
991	KY21:KY21.Chr11.361	0.751	0.441999706769969	0.502	0.903347736992587	0.973	0.524	23	FUT8	
992	KY21:KY21.Chr11.370	0.731	0.36573690719559	0.462	1.18602885279066	0.808	0.337	23	SSC4D	
993	KY21:KY21.Chr11.38	0.728	0.37031032899298	0.456	0.933716363971472	0.902	0.561	23	NEO1	
994	KY21:KY21.Chr11.387	0.721	0.695399022002355	0.442	2.38734110707075	0.585	0.186	15	TEX43	
995	KY21:KY21.Chr11.387	0.727	0.610185466587027	0.454	2.14220587075931	0.607	0.189	20	TEX43	
996	KY21:KY21.Chr11.395	0.701	0.609594584688774	0.402	2.01170351204136	0.613	0.274	6	CELSR2	
997	KY21:KY21.Chr11.395	0.818	0.655141884982221	0.636	2.07396174792136	0.835	0.277	23	CELSR2	
998	KY21:KY21.Chr11.420	0.729	0.463985638955307	0.458	0.78009412208296	0.961	0.853	22	CNIH4	
999	KY21:KY21.Chr11.427	0.792	1.44079185323362	0.584	4.33088293506798	0.665	0.149	26	CFLAR	
1000	KY21:KY21.Chr11.429	0.747	1.10085474096393	0.494	5.46756824659737	0.514	0.026	26	SORD	
1001	KY21:KY21.Chr11.437	0.719	0.387153646682815	0.438	0.8360951780792	0.845	0.383	1	ESRP1	
1002	KY21:KY21.Chr11.437	0.795	0.693678231025106	0.59	1.41582891247554	0.926	0.396	6	ESRP1	
1003	KY21:KY21.Chr11.437	0.824	0.768644145263585	0.648	1.55234538833716	0.955	0.396	7	ESRP1	
1004	KY21:KY21.Chr11.437	0.837	0.905018798621461	0.674	1.7968742350908	0.957	0.397	9	ESRP1	
1005	KY21:KY21.Chr11.437	0.882	1.15515487646451	0.764	2.23390340530915	0.952	0.399	12	ESRP1	
1006	KY21:KY21.Chr11.437	0.815	0.964177376802036	0.63	1.88273848984763	0.886	0.409	22	ESRP1	
1007	KY21:KY21.Chr11.437	0.825	0.709160831195751	0.65	1.43202026234292	1	0.407	23	ESRP1	
1008	KY21:KY21.Chr11.473	0.753	0.430199957928091	0.506	1.0320725080198	0.711	0.23	5	TNNI1	Tnni
1009	KY21:KY21.Chr11.473	0.749	1.54146676339703	0.498	3.12303271884997	0.632	0.24	17	TNNI1	Tnni
1010	KY21:KY21.Chr11.473	0.944	2.29882555844756	0.888	4.3912607024443	0.95	0.238	25	TNNI1	Tnni
1011	KY21:KY21.Chr11.473	0.705	0.385098881085932	0.41	0.928219846323483	0.625	0.247	33	TNNI1	Tnni
1012	KY21:KY21.Chr11.473	0.951	1.80769551547627	0.902	3.47855544446653	0.966	0.244	34	TNNI1	Tnni
1013	KY21:KY21.Chr11.491	0.709	0.451860464691463	0.418	1.04057837587904	0.794	0.534	4	CNTNAP1	
1014	KY21:KY21.Chr11.516	0.71	0.363994872458774	0.42	0.724083474525718	0.903	0.754	19	ZRANB2	
1015	KY21:KY21.Chr11.539	0.972	3.62208815380074	0.944	8.59558955569404	0.946	0.011	28	PTF1A	Ptf1a-r
1016	KY21:KY21.Chr11.551	0.702	0.504390097320102	0.404	1.71118467226476	0.619	0.335	24	SPNS1	
1017	KY21:KY21.Chr11.565	0.738	0.961440366312834	0.476	2.28571038588894	0.605	0.164	9	GAL3ST3	
1018	KY21:KY21.Chr11.565	0.754	1.23632738402856	0.508	2.78750206632191	0.624	0.168	18	GAL3ST3	
1019	KY21:KY21.Chr11.565	0.858	1.14811659752111	0.716	2.59294700680769	0.844	0.167	23	GAL3ST3	
1020	KY21:KY21.Chr11.602	0.85	0.807203848454882	0.7	1.8652352873517	0.946	0.437	23	UGP2	
1021	KY21:KY21.Chr11.602	0.748	0.706433129344678	0.496	1.66418749779963	0.773	0.442	30	UGP2	
1022	KY21:KY21.Chr11.604	0.701	0.419997681297168	0.402	1.0727760533323	0.807	0.488	6	ARG2	
1023	KY21:KY21.Chr11.604	0.705	0.425436255898262	0.41	1.08431374108508	0.807	0.489	7	ARG2	
1024	KY21:KY21.Chr11.604	0.837	0.704145126415771	0.674	1.65827738578022	0.96	0.493	23	ARG2	
1025	KY21:KY21.Chr11.609	0.702	0.450611202469124	0.404	0.679152939676281	0.991	0.988	26	UBC	
1026	KY21:KY21.Chr11.609	0.758	0.504905562548751	0.516	0.760192864405592	1	0.988	35	UBC	
1027	KY21:KY21.Chr11.619	0.743	0.365953261981495	0.486	1.8376120938408	0.652	0.162	23	SLC22A3	
1028	KY21:KY21.Chr11.62	0.761	0.747460319196215	0.522	1.82394027811376	0.785	0.383	9	SLC35D3	
1029	KY21:KY21.Chr11.62	0.742	0.583198243138045	0.484	1.46847536269837	0.776	0.388	18	SLC35D3	
1030	KY21:KY21.Chr11.62	0.855	0.764148321760939	0.71	1.83233301995474	0.946	0.388	23	SLC35D3	
1031	KY21:KY21.Chr11.62	0.752	0.754748462067683	0.504	1.81297488556088	0.752	0.392	26	SLC35D3	
1032	KY21:KY21.Chr11.627	0.776	0.645302278263532	0.552	2.2299076042005	0.719	0.181	6	TMEM238	
1033	KY21:KY21.Chr11.627	0.719	0.479340181717714	0.438	1.76812899637637	0.614	0.187	9	TMEM238	
1034	KY21:KY21.Chr11.627	0.711	0.477970666396142	0.422	1.75970515158675	0.609	0.188	12	TMEM238	
1035	KY21:KY21.Chr11.627	0.895	0.835769159977752	0.79	2.61676653948404	0.933	0.189	23	TMEM238	
1036	KY21:KY21.Chr11.628	0.732	0.585565026004201	0.464	2.0148028091973	0.621	0.171	9	LGR5	
1037	KY21:KY21.Chr11.628	0.721	0.726385704297061	0.442	2.35582765997146	0.584	0.175	16	LGR5	
1038	KY21:KY21.Chr11.628	0.768	0.694158125138385	0.536	2.26334152068204	0.683	0.174	18	LGR5	
1039	KY21:KY21.Chr11.628	0.84	0.683883497551471	0.68	2.21477106061576	0.848	0.176	23	LGR5	
1040	KY21:KY21.Chr11.628	0.706	0.417669278635268	0.412	1.52838237818841	0.601	0.181	26	LGR5	
1041	KY21:KY21.Chr11.629	0.701	0.650880366336629	0.402	0.994037760266066	0.928	0.862	4	FSTL5	
1042	KY21:KY21.Chr11.629	0.747	0.735601255124692	0.494	1.12070498218496	0.966	0.861	11	FSTL5	
1043	KY21:KY21.Chr11.629	0.716	0.499596309955263	0.432	0.765168341355883	0.979	0.861	13	FSTL5	
1044	KY21:KY21.Chr11.629	0.742	0.635484585414956	0.484	0.969484865152631	1	0.863	29	FSTL5	
1045	KY21:KY21.Chr11.629	0.711	0.454673527408946	0.422	0.696955793555883	1	0.863	30	FSTL5	
1046	KY21:KY21.Chr11.629	0.755	0.499612242017758	0.51	0.764913258136817	1	0.863	34	FSTL5	
1047	KY21:KY21.Chr11.632	0.712	0.465982413864649	0.424	1.52457156161058	0.698	0.316	19	MRM2	
1048	KY21:KY21.Chr11.637	0.847	0.919038809501479	0.694	1.41627624012476	0.996	0.86	5	TUBB4B	
1049	KY21:KY21.Chr11.637	0.819	1.12871385382973	0.638	1.73090594912435	0.978	0.861	8	TUBB4B	
1050	KY21:KY21.Chr11.637	0.757	0.520094120922066	0.514	0.809427614427461	0.998	0.861	10	TUBB4B	
1051	KY21:KY21.Chr11.637	0.711	0.593057067620534	0.422	0.920300374655504	0.953	0.864	20	TUBB4B	
1052	KY21:KY21.Chr11.637	0.737	0.405743134783104	0.474	0.633598522113262	1	0.863	24	TUBB4B	
1053	KY21:KY21.Chr11.637	0.711	0.581215087966342	0.422	0.901942322706058	0.948	0.865	31	TUBB4B	
1054	KY21:KY21.Chr11.637	0.831	1.02224800245568	0.662	1.56673633819687	0.965	0.865	33	TUBB4B	
1055	KY21:KY21.Chr11.637	0.825	0.874216947023054	0.65	1.34460455299649	0.972	0.865	35	TUBB4B	
1056	KY21:KY21.Chr11.654	0.74	0.391438818969796	0.48	1.47753682182863	0.75	0.296	23	GAS7	
1057	KY21:KY21.Chr11.660	0.712	0.426063891902474	0.424	0.902420861006778	0.893	0.647	7	MUC6	
1058	KY21:KY21.Chr11.660	0.749	0.636293986699143	0.498	1.29937639626598	0.847	0.65	16	MUC6	
1059	KY21:KY21.Chr11.660	0.776	0.510737235003802	0.552	1.06081889892485	0.973	0.65	23	MUC6	
1060	KY21:KY21.Chr11.660	0.736	0.551123772934679	0.472	1.1365291885833	0.858	0.653	26	MUC6	
1061	KY21:KY21.Chr11.686	0.727	1.04331960824188	0.454	1.80880299394713	0.772	0.572	16	H3C13	
1062	KY21:KY21.Chr11.686	0.739	0.72921340563986	0.478	1.29162379162247	0.876	0.57	18	H3C13	
1063	KY21:KY21.Chr11.686	0.828	0.832651806285984	0.656	1.45962968556997	0.978	0.571	23	H3C13	
1064	KY21:KY21.Chr11.686	0.727	0.935460902651787	0.454	1.6268015355946	0.812	0.574	26	H3C13	
1065	KY21:KY21.Chr11.687	0.707	0.488964459083344	0.414	0.725410930427227	1	0.994	9	ACTB	
1066	KY21:KY21.Chr11.687	0.704	0.459801732381054	0.408	0.682289355752347	1	0.994	18	ACTB	
1067	KY21:KY21.Chr11.687	0.802	0.569031024752403	0.604	0.843185735088857	1	0.994	23	ACTB	
1068	KY21:KY21.Chr11.688	0.764	0.667014507438092	0.528	0.997881393789534	0.981	0.966	35	H3C13	
1069	KY21:KY21.Chr11.699	0.744	0.387796454684751	0.488	0.680223791229358	0.996	0.884	23	ACBD3	
1070	KY21:KY21.Chr11.700	0.711	0.304241112440382	0.422	0.599939866060056	0.987	0.807	23	SLC30A7	
1071	KY21:KY21.Chr11.703	0.701	0.388660356405588	0.402	1.08352645309135	0.725	0.316	6	B4GAT1	
1072	KY21:KY21.Chr11.703	0.75	0.51421347259618	0.5	1.37727682697659	0.801	0.313	7	B4GAT1	
1073	KY21:KY21.Chr11.703	0.789	0.698243970074403	0.578	1.78110274468272	0.827	0.313	9	B4GAT1	
1074	KY21:KY21.Chr11.703	0.717	0.498734068669744	0.434	1.33871785750231	0.725	0.318	12	B4GAT1	
1075	KY21:KY21.Chr11.703	0.749	0.632142282763543	0.498	1.6269537563612	0.767	0.32	18	B4GAT1	
1076	KY21:KY21.Chr11.703	0.854	0.720813940427807	0.708	1.80312920070025	0.964	0.32	23	B4GAT1	
1077	KY21:KY21.Chr11.703	0.73	0.523158196600448	0.46	1.38244895934045	0.748	0.325	26	B4GAT1	
1078	KY21:KY21.Chr11.707	0.745	1.199768193526	0.49	3.8286596018491	0.561	0.105	15	CSMD2	
1079	KY21:KY21.Chr11.707	0.741	0.696275465462948	0.482	2.49777735819668	0.578	0.11	21	CSMD2	
1080	KY21:KY21.Chr11.727	0.716	0.524233983894588	0.432	0.866602113429928	0.958	0.9	8	SRD5A1	
1081	KY21:KY21.Chr11.727	0.775	0.679990813084237	0.55	1.11177591264211	0.931	0.902	33	SRD5A1	
1082	KY21:KY21.Chr11.727	0.768	0.516204596018729	0.536	0.852386894421114	0.983	0.902	34	SRD5A1	
1083	KY21:KY21.Chr11.727	0.724	0.444710231440876	0.448	0.738004126426657	0.954	0.902	35	SRD5A1	
1084	KY21:KY21.Chr11.752	0.731	0.892745436866908	0.462	1.6772111431134	0.846	0.761	17	SNAP25	
1085	KY21:KY21.Chr11.757	0.83	2.1594617678736	0.66	4.17415698826087	0.889	0.472	10	GYS1	
1086	KY21:KY21.Chr11.757	0.818	0.947266782686727	0.636	1.94013895715293	0.839	0.48	24	GYS1	
1087	KY21:KY21.Chr11.773	0.774	1.09959198370303	0.548	4.47881230231733	0.598	0.087	25	MYH7	Myh.f
1088	KY21:KY21.Chr11.78	0.827	1.04487376609	0.654	1.55876028183155	0.99	0.652	6	EIF3A	
1089	KY21:KY21.Chr11.78	0.809	0.844562704105511	0.618	1.26268747718778	0.998	0.652	7	EIF3A	
1090	KY21:KY21.Chr11.78	0.894	1.34007444370582	0.788	1.9932907043745	0.998	0.653	9	EIF3A	
1091	KY21:KY21.Chr11.78	0.833	1.08957451588569	0.666	1.62410055403434	0.986	0.655	12	EIF3A	
1092	KY21:KY21.Chr11.78	0.873	1.26436832644665	0.746	1.88102483060293	0.995	0.655	16	EIF3A	
1093	KY21:KY21.Chr11.78	0.864	1.15977490454377	0.728	1.7266576280807	1	0.657	18	EIF3A	
1094	KY21:KY21.Chr11.78	0.731	0.700558316910908	0.462	1.04868168341043	0.987	0.66	22	EIF3A	
1095	KY21:KY21.Chr11.78	0.905	1.30155494943386	0.81	1.93389192878226	1	0.66	23	EIF3A	
1096	KY21:KY21.Chr11.78	0.821	0.897150244508895	0.642	1.33915369010172	0.991	0.66	26	EIF3A	
1097	KY21:KY21.Chr11.791	0.705	0.570795998379346	0.41	1.86956913860545	0.628	0.328	32	PTK7	
1098	KY21:KY21.Chr11.794	0.767	0.784136766313859	0.534	1.46422678124811	0.838	0.61	4	MRPS18A	
1099	KY21:KY21.Chr11.794	0.767	0.790879420052033	0.534	1.46968925596775	0.839	0.613	11	MRPS18A	
1100	KY21:KY21.Chr11.794	0.786	0.807312539231055	0.572	1.49213081210787	0.885	0.615	19	MRPS18A	
1101	KY21:KY21.Chr11.798	0.816	0.587974778897737	0.632	2.30002455234664	0.786	0.155	23	METTL24	
1102	KY21:KY21.Chr11.800	0.857	1.92418352918995	0.714	3.4775079820992	0.83	0.252	5	RLBP1	
1103	KY21:KY21.Chr11.800	0.774	0.941234837767405	0.548	1.76171302971242	0.758	0.268	24	RLBP1	
1104	KY21:KY21.Chr11.800	0.786	1.76349625274438	0.572	3.09750537113931	0.729	0.271	30	RLBP1	
1105	KY21:KY21.Chr11.800	0.804	0.90173447949421	0.608	1.69087186419539	0.838	0.27	31	RLBP1	
1106	KY21:KY21.Chr11.800	0.771	0.922894824570344	0.542	1.7262436052982	0.764	0.271	32	RLBP1	
1107	KY21:KY21.Chr11.800	0.768	0.579610660571952	0.536	1.13179732144437	0.787	0.273	35	RLBP1	
1108	KY21:KY21.Chr11.815	0.759	0.891964722243992	0.518	3.04201729620859	0.627	0.188	34	GIN1	
1109	KY21:KY21.Chr11.823	0.751	0.606328942812009	0.502	1.46060696499546	0.797	0.338	2	NOVA2	
1110	KY21:KY21.Chr11.823	0.814	0.778661953798085	0.628	1.80626174641198	0.883	0.339	5	NOVA2	
1111	KY21:KY21.Chr11.823	0.742	0.567451968034375	0.484	1.36651522126926	0.797	0.346	10	NOVA2	
1112	KY21:KY21.Chr11.823	0.708	0.651494189896757	0.416	1.53396410093004	0.704	0.353	17	NOVA2	
1113	KY21:KY21.Chr11.823	0.729	0.474082408710291	0.458	1.16200680992037	0.789	0.353	20	NOVA2	
1114	KY21:KY21.Chr11.823	0.746	0.52742471917129	0.492	1.27273922934479	0.816	0.354	24	NOVA2	
1115	KY21:KY21.Chr11.823	0.72	0.471430423952972	0.44	1.15327690941115	0.766	0.357	31	NOVA2	
1116	KY21:KY21.Chr11.823	0.81	0.74609506620988	0.62	1.70375170706653	0.873	0.358	34	NOVA2	
1117	KY21:KY21.Chr11.836	0.841	0.905941550119023	0.682	1.60254980173101	0.98	0.832	1	ELOVL4	
1118	KY21:KY21.Chr11.892	0.773	0.725317559137429	0.546	1.59963440025004	0.881	0.587	9	SLC35B2	
1119	KY21:KY21.Chr11.892	0.708	0.513461874696304	0.416	1.17425614117417	0.82	0.592	18	SLC35B2	
1120	KY21:KY21.Chr11.892	0.774	0.473775231233746	0.548	1.09079036348142	0.96	0.591	23	SLC35B2	
1121	KY21:KY21.Chr11.918	0.845	1.15499337129209	0.69	2.89448998772374	0.808	0.276	3	NPHS1	
1122	KY21:KY21.Chr11.918	0.823	0.88685273475706	0.646	2.2535506317919	0.817	0.287	15	NPHS1	
1123	KY21:KY21.Chr11.918	0.794	0.724022256712485	0.588	1.88948699758042	0.793	0.295	21	NPHS1	
1124	KY21:KY21.Chr11.918	0.717	0.901355694549611	0.434	2.23602224040621	0.622	0.3	32	NPHS1	
1125	KY21:KY21.Chr11.938	0.819	0.624610209485705	0.638	1.73563026150989	0.902	0.35	23	GPRC5B	
1126	KY21:KY21.Chr11.96	0.781	0.77751022379851	0.562	1.68347019843583	0.849	0.58	21	FKBP14	
1127	KY21:KY21.Chr11.96	0.753	1.34317846306011	0.506	2.69078807942255	0.785	0.582	25	FKBP14	
1128	KY21:KY21.Chr11.96	0.712	0.518330530082242	0.424	1.17956486100806	0.788	0.584	34	FKBP14	
1129	KY21:KY21.Chr11.968	0.737	0.566704286842087	0.474	1.64286836740003	0.714	0.345	4	TMEM242	
1130	KY21:KY21.Chr11.968	0.718	0.511074786894516	0.436	1.48364402374209	0.691	0.355	19	TMEM242	
1131	KY21:KY21.Chr11.975	0.74	0.592757507122268	0.48	1.05909442365691	0.907	0.469	1	GALE	
1132	KY21:KY21.Chr11.975	0.773	0.776209969213705	0.546	1.35907231612715	0.924	0.484	6	GALE	
1133	KY21:KY21.Chr11.975	0.773	0.748043461512325	0.546	1.31187955694771	0.944	0.484	7	GALE	
1134	KY21:KY21.Chr11.975	0.818	0.969618287342146	0.636	1.67486398840468	0.944	0.485	9	GALE	
1135	KY21:KY21.Chr11.975	0.754	0.761957382235611	0.508	1.33357486636956	0.906	0.488	12	GALE	
1136	KY21:KY21.Chr11.975	0.803	0.98967010197332	0.606	1.7042204813331	0.93	0.488	16	GALE	
1137	KY21:KY21.Chr11.975	0.809	0.954319000020123	0.618	1.64488871895383	0.935	0.49	18	GALE	
1138	KY21:KY21.Chr11.975	0.871	1.02361414176714	0.742	1.75211784244113	0.996	0.493	23	GALE	
1139	KY21:KY21.Chr11.975	0.795	0.689740125279197	0.59	1.21004589913765	0.959	0.494	26	GALE	
1140	KY21:KY21.Chr11.986	0.705	0.416377201510848	0.41	1.07816031649376	0.784	0.466	19	UQCRC2	
1141	KY21:KY21.Chr11.997	0.728	0.845451474623012	0.456	1.61409962353541	0.728	0.369	2	CRIP1	
1142	KY21:KY21.Chr11.997	0.883	1.22036813164127	0.766	2.23619239527906	0.941	0.37	16	CRIP1	
1143	KY21:KY21.Chr11.997	0.715	1.57247937206433	0.43	2.81651812244396	0.664	0.38	17	CRIP1	
1144	KY21:KY21.Chr11.997	0.812	0.68766714963867	0.624	1.32242151580375	0.913	0.374	18	CRIP1	
1145	KY21:KY21.Chr11.997	0.76	1.15502572834696	0.52	2.11144755146996	0.758	0.381	24	CRIP1	
1146	KY21:KY21.Chr11.997	0.82	1.04951483980193	0.64	1.93601014096629	0.858	0.379	26	CRIP1	
1147	KY21:KY21.Chr11.998	0.827	1.83057315826295	0.654	6.14495651030165	0.68	0.064	30	BTBD8 / ATP5MK	
1148	KY21:KY21.Chr12.1001	0.73	0.570381786349471	0.46	1.10936431782459	0.914	0.667	6	CLIC4 / CLIC5	
1149	KY21:KY21.Chr12.1001	0.796	0.839556801409225	0.592	1.58339050378518	0.928	0.667	9	CLIC4 / CLIC5	
1150	KY21:KY21.Chr12.1001	0.804	0.942883240974896	0.608	1.75339615409158	0.916	0.67	18	CLIC4 / CLIC5	
1151	KY21:KY21.Chr12.1001	0.913	1.07618731423008	0.826	1.9698061432933	0.996	0.671	23	CLIC4 / CLIC5	
1152	KY21:KY21.Chr12.1009	0.727	0.524865648385818	0.454	1.12400812313602	0.769	0.378	3	NTN1	
1153	KY21:KY21.Chr12.1009	0.719	0.420349754195395	0.438	0.91312835592821	0.79	0.384	10	NTN1	
1154	KY21:KY21.Chr12.1009	0.87	1.28299048384328	0.74	2.45666534753888	0.927	0.389	27	NTN1	
1155	KY21:KY21.Chr12.1009	0.948	1.52408354149259	0.896	2.85594634140716	0.98	0.389	28	NTN1	
1156	KY21:KY21.Chr12.1009	0.956	1.83509369005428	0.912	3.34718457240485	0.98	0.392	32	NTN1	
1157	KY21:KY21.Chr12.1009	0.775	0.829732355726762	0.55	1.66800983659044	0.839	0.395	34	NTN1	
1158	KY21:KY21.Chr12.1077	0.733	0.364138389868491	0.466	0.901358430861644	0.929	0.479	23	RAB39B	
1159	KY21:KY21.Chr12.1077	0.777	0.695973178316786	0.554	1.58540371858155	0.83	0.481	26	RAB39B	
1160	KY21:KY21.Chr12.1078	0.717	0.511951635109485	0.434	1.56070151399911	0.706	0.361	26	SLC43A3	
1161	KY21:KY21.Chr12.1088	0.757	0.486695640598196	0.514	1.31531787147048	0.866	0.454	23	ACSL1	
1162	KY21:KY21.Chr12.1089	0.779	0.481962586591524	0.558	1.68588437560532	0.804	0.298	23	ACSL1	
1163	KY21:KY21.Chr12.1102	0.73	0.514252628400815	0.46	1.1910942812341	0.793	0.51	4	SRFBP1	
1164	KY21:KY21.Chr12.1102	0.708	0.544728933806667	0.416	1.24751333420136	0.753	0.515	11	SRFBP1	
1165	KY21:KY21.Chr12.1102	0.755	0.542412333797578	0.51	1.2373723259674	0.838	0.516	19	SRFBP1	
1166	KY21:KY21.Chr12.125	0.812	0.749293262729947	0.624	1.54455945393349	0.941	0.61	6	GFPT2	
1167	KY21:KY21.Chr12.125	0.736	0.493134434616207	0.472	1.05715367437527	0.899	0.612	7	GFPT2	
1168	KY21:KY21.Chr12.125	0.9	0.92574485179504	0.8	1.84385241765791	0.996	0.617	23	GFPT2	
1169	KY21:KY21.Chr12.134	0.82	0.760132685226094	0.64	1.39462271498684	0.957	0.81	21	LMNA	
1170	KY21:KY21.Chr12.142	0.785	0.801196280491157	0.57	1.7813445918017	0.873	0.579	30	FNIP2	
1171	KY21:KY21.Chr12.15	0.83	3.28345979147668	0.66	8.57092969478408	0.68	0.054	30	RAB32	
1172	KY21:KY21.Chr12.157	0.863	1.50155463319352	0.726	2.40907647187028	0.934	0.409	5	RGR	
1173	KY21:KY21.Chr12.157	0.794	0.850889063380451	0.588	1.39166805547303	0.913	0.413	8	RGR	
1174	KY21:KY21.Chr12.157	0.781	0.67247522243693	0.562	1.10855890232716	0.915	0.416	15	RGR	
1175	KY21:KY21.Chr12.157	0.849	0.822713743475551	0.698	1.34349771369307	0.978	0.421	21	RGR	
1176	KY21:KY21.Chr12.157	0.826	0.964122907697487	0.652	1.56370415950088	0.928	0.422	24	RGR	
